PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-08,11:03:31.58,1,1,"Alexy, Aj",1000387808,Right,LAN,"Loftin, Jackson",699816,Right,SMD,Undefined,1,Top,0,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.12608,-1.801473,-1.420605,2084.841771,225.341347,1:30,6.07707,1.59478,6.06025,-21.15997,13.25721,12.23465,2.64535,1.29924,81.92737,-5.794547,0.783155,0.42224,,,,,,,,,,,,-6.6826,7.71213,-1.49071,50,5.9259,2.71996,-130.78538,-4.77098,-11.48967,29.47152,-18.91427,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,9b858d20-2c1d-11f0-a8aa-17187fb2e7b7,89.26787,,,8.19871,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:03:31.58,2025-05-08T11:03:31.5868672-04:00,2025-05-08T15:03:31.5868672Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,cb07ebcc-ac71-427d-9539-71fc6e184235,54.43588,-131.78119,14.73576,6.07631,-4.13189,-9.45714,-1.58917,3.10818,-5.74483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-08,11:03:51.77,1,2,"Alexy, Aj",1000387808,Right,LAN,"Loftin, Jackson",699816,Right,SMD,Undefined,1,Top,0,1,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.95214,0.926847,-1.122589,2727.972709,59.372993,8:00,6.03412,1.65255,5.50447,-46.16144,-2.6937,-6.93642,3.05439,0.02449,73.97077,-7.510406,-2.359519,0.47452,,,,,,,,,,,,3.14532,-1.1491,-1.54986,50,6.08428,2.58669,-117.47952,0.28266,4.36986,23.4782,-33.77052,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,a7a1fc10-2c1d-11f0-a8aa-17187fb2e7b7,79.43271,,,6.98137,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:03:51.77,2025-05-08T11:03:51.7739008-04:00,2025-05-08T15:03:51.7739008Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,6022e40a-839a-45dd-8309-5463972114a1,54.99341,-118.47325,11.7391,6.04207,1.71202,-16.88526,-1.65542,2.40173,2.18493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-08,11:04:07.91,1,3,"Alexy, Aj",1000387808,Right,LAN,"Loftin, Jackson",699816,Right,SMD,Undefined,1,Top,0,1,1,Undefined,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,90.29369,-1.657725,-0.090588,2003.746203,228.997387,1:45,6.07353,1.52132,5.87214,-22.22722,12.26564,12.78182,2.68111,2.50233,82.19658,-5.823476,2.204025,0.422704,,,,,,,,,,,,-6.62477,7.12028,-1.52168,50,5.92663,-0.32974,-131.08955,-4.52155,-11.43862,29.71323,-19.87984,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,b137c020-2c1d-11f0-a8aa-17187fb2e7b7,89.1699,,,8.09711,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:04:07.91,2025-05-08T11:04:07.9142912-04:00,2025-05-08T15:04:07.9142912Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,d87c4eb6-43f2-4343-81c2-e0d04a2f9b46,54.62667,-132.13409,14.85661,6.07329,-3.8227,-9.93992,-1.51716,0.07237,-5.71931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-08,11:04:43.35,2,1,"Alexy, Aj",1000387808,Right,LAN,"Taylor, John",10923412,Left,SMD,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.83475,-0.577882,0.508453,1956.778095,209.778609,1:00,6.14421,1.38543,5.87949,-18.95017,15.80725,8.39304,4.02831,2.55706,81.73923,-4.168667,2.014309,0.424322,,,,,,,,,,,,-4.12614,8.58922,-1.43125,50,6.08663,-1.52089,-130.43918,-1.89481,-7.07464,28.66938,-17.44699,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,c6535870-2c1d-11f0-a8aa-17187fb2e7b7,88.82988,,,8.09552,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:04:43.35,2025-05-08T11:04:43.3502720-04:00,2025-05-08T15:04:43.3502720Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,00074f72-b971-46cd-bb4e-d802f860a773,54.61676,-131.44998,14.33469,6.14259,-1.27968,-8.72349,-1.38202,-1.27145,-3.53732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.95426,1.966701,0.761037,1.205664,-1.48461,3.81087,-2.66118,0.66441,5.5354,0.11179,127.27942,1.71205,4.13425,0.78538,118.18149,-11.13009,5.55255,11.14273,-11.90583,0.03746,-2.04999,4.59516,High,High,High,,,High,High,High
5,2025-05-08,11:05:13.98,2,2,"Alexy, Aj",1000387808,Right,LAN,"Taylor, John",10923412,Left,SMD,Undefined,1,Top,0,1,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.0563,1.051337,-0.05894,2471.572133,33.842456,7:15,6.12593,1.33738,5.5895,-69.28547,-18.34784,-13.50001,1.33394,0.15735,68.51018,-11.527771,-2.479901,0.513678,,,,,,,,,,,,6.80461,-9.08878,-1.32341,50,6.17127,0.61643,-108.9617,-0.28906,8.01574,22.74571,-42.88053,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,d8a26340-2c1d-11f0-a8aa-17187fb2e7b7,73.3776,,,6.54613,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:05:13.98,2025-05-08T11:05:13.9851776-04:00,2025-05-08T15:05:13.9851776Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,606d3faf-4e18-4091-b155-d96f66a2f486,54.91347,-109.98261,11.37285,6.14106,1.63556,-21.44027,-1.34301,0.25665,4.00787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-08,11:05:33.19,2,3,"Alexy, Aj",1000387808,Right,LAN,"Taylor, John",10923412,Left,SMD,Undefined,1,Top,0,2,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.49114,-2.237119,-1.693509,1903.598689,211.945735,1:00,6.09647,1.49851,6.01389,-18.16627,16.08446,9.29524,2.50832,0.70388,82.15939,-5.69002,-0.021419,0.421217,,,,,,,,,,,,-5.26764,9.28441,-1.37059,50,5.91099,3.48124,-131.24173,-5.66666,-9.11402,29.8522,-16.11032,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,e403e6a0-2c1d-11f0-a8aa-17187fb2e7b7,89.48455,,,8.33175,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:05:33.19,2025-05-08T11:05:33.1921408-04:00,2025-05-08T15:05:33.1921408Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,1268d745-1946-482c-af2d-7c50a9a77b5e,54.48225,-132.25733,14.9261,6.09446,-5.11857,-8.05516,-1.4943,3.79131,-4.55701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-08,11:05:49.68,2,4,"Alexy, Aj",1000387808,Right,LAN,"Taylor, John",10923412,Left,SMD,Undefined,1,Top,0,2,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.50401,1.359752,0.736704,2435.299197,36.40887,7:15,6.1462,1.27726,5.76347,-67.62216,-18.59907,-15.06383,1.77691,0.70764,69.25009,-10.988677,-1.972439,0.503932,,,,,,,,,,,,7.88481,-9.31308,-1.32927,50,6.21865,-0.85441,-110.9983,0.38852,9.57581,24.78402,-43.48442,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,edef1db0-2c1d-11f0-a8aa-17187fb2e7b7,74.79669,,,7.25392,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:05:49.68,2025-05-08T11:05:49.6812544-04:00,2025-05-08T15:05:49.6812544Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,86e63f65-7f1a-4069-a52e-9da9ba9a148d,54.73824,-112.05127,12.39201,6.1629,2.236,-21.74221,-1.28432,-1.26125,4.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-08,11:06:12.23,2,5,"Alexy, Aj",1000387808,Right,LAN,"Taylor, John",10923412,Left,SMD,Undefined,1,Top,0,3,1,Undefined,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,91.09197,-4.891785,-3.370938,1996.250305,212.880619,1:00,6.00363,1.62527,6.17652,-18.14847,15.28776,9.20796,-0.04519,-0.72407,83.92555,-8.293367,-1.7121,0.416179,,,,,,,,,,,,-5.69559,9.55229,-1.37498,50,5.62312,7.39374,-131.80162,-11.84453,-10.06634,26.77151,-15.29143,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,fb4bfbe0-2c1d-11f0-a8aa-17187fb2e7b7,90.56784,,,7.16642,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:06:12.23,2025-05-08T11:06:12.2379264-04:00,2025-05-08T15:06:12.2379264Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,b48bc577-582e-4b5a-a76b-cd1b7a6ba298,54.32327,-132.67686,13.38576,6.00218,-11.34461,-7.64572,-1.62208,7.72284,-5.03317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-08,11:06:49.63,3,1,"Alexy, Aj",1000387808,Right,LAN,"Wilson, Ethan",681159,Left,SMD,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,89.16316,0.362579,0.214916,1767.323146,218.89196,1:15,6.03914,1.4934,6.19269,-22.14611,12.53646,9.24737,4.52838,2.46243,81.50641,-3.818969,1.883924,0.423865,,,,,,,,,,,,-4.70138,6.71764,-1.51393,50,6.05519,-0.86724,-129.60463,0.1463,-7.99806,27.03993,-20.7459,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,119035b0-2c1e-11f0-a8aa-17187fb2e7b7,88.92566,,,7.65676,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:06:49.63,2025-05-08T11:06:49.6320000-04:00,2025-05-08T15:06:49.6320000Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,95218c4e-b92c-4af6-abff-ea0cd99ab6b5,54.30432,-130.49957,13.51996,6.03899,0.83293,-10.37295,-1.48961,-0.60253,-3.99903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-08,11:07:12.04,3,2,"Alexy, Aj",1000387808,Right,LAN,"Wilson, Ethan",681159,Left,SMD,Undefined,1,Top,0,1,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.54509,0.661514,-1.086595,2588.655138,47.536215,7:30,5.91998,1.77602,5.61644,-50.08385,-6.27961,-8.06213,2.36384,0.08996,74.51008,-8.422591,-2.528353,0.476354,,,,,,,,,,,,3.85386,-2.99925,-1.67797,50,5.94373,2.50273,-115.79151,-0.36304,5.32369,18.08036,-36.31718,LAN,SMD,ClipperMagazine,Independent,ATL,20250508-ClipperMagazine-1,1ef1a7c0-2c1e-11f0-a8aa-17187fb2e7b7,79.12701,,,5.035,,,,,,,20846eab-c59e-46af-a797-67b1f060101f,2025-05-08,15:07:12.04,2025-05-08T11:07:12.0456704-04:00,2025-05-08T15:07:12.0456704Z,,v3,1889,5433,,"Semo, Andrew",813663,Right,LAN,e65ec25f-518f-465a-a1fe-18c4ef50b0f9,54.88652,-116.55202,9.04018,5.92688,1.16456,-18.15859,-1.77853,2.2788,2.66184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
