PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-27,13:36:39.58,1,1,"Hillman, Juan",663535,Left,LI,"Ward, Nick",682187,Left,LAN,Undefined,1,Top,0,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.11204,-3.512353,3.275212,1962.016727,132.169843,10:30,6.2085,-2.5114,6.91077,-20.9456,15.53001,-15.71528,1.19364,-0.77783,79.99243,-7.456285,0.456619,0.434683,,,,,,,,,,,,9.03926,9.40922,2.25736,50,5.91415,-6.63586,-127.48419,-8.47509,14.73415,28.5411,-16.83689,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,2dc3cbe0-238e-11f0-834b-b110cc6c98f2,86.71249,,,8.11961,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:36:39.58,2025-04-27T13:36:39.5858944-04:00,2025-04-27T17:36:39.5858944Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,63d08efc-8912-49cd-a57d-6e47ca597909,54.5864,-128.50689,14.27055,6.20702,-7.87179,-8.41845,2.5046,-7.16382,7.36707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-27,13:36:53.85,1,2,"Hillman, Juan",663535,Left,LI,"Ward, Nick",682187,Left,LAN,Undefined,1,Top,0,1,0,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,87.83338,-2.66183,4.113194,2033.160431,129.461849,10:15,6.12262,-2.57677,6.94721,-21.40277,14.88497,-16.658,1.86203,-0.14335,80.42486,-6.678375,1.128282,0.433562,100.30345,-3.008299,23.52169,,,,,25.23015,24.14644,22.975916,0.165822,9.7252,8.73142,2.25851,50,5.8981,-8.47346,-127.22539,-6.58956,15.95496,25.8709,-17.84951,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,363ef830-238e-11f0-834b-b110cc6c98f2,86.93665,1.91092,,7.40853,,,,1.5789,1.91092,0.10288,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:36:53.85,2025-04-27T13:36:53.8579968-04:00,2025-04-27T17:36:53.8579968Z,GroundBall,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,71c7f371-8fca-4800-86ca-d7d118cff160,54.5524,-128.14777,12.93545,6.12169,-5.95317,-8.92476,2.57075,-9.0423,7.97748,306.141204,1.57971,134.63714,-24.64852,,,,,,,1.9117,-7.78293,-22.61625,,,,,,,0.10254,58.65813,0.70554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-04-27,13:37:25.32,2,1,"Hillman, Juan",663535,Left,LI,"Lucky, Nick",681879,Left,LAN,Undefined,1,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.21355,0.394351,2.171895,2140.546078,308.853461,4:15,6.39001,-2.37966,6.1492,-55.54818,-3.22398,6.055,2.13253,0.1706,68.3677,-9.639613,3.244762,0.520622,,,,,,,,,,,,-2.38945,-1.20039,2.17167,50,6.38419,-4.31507,-107.64473,-1.12217,-2.79475,19.23932,-33.57807,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,492e3aa0-238e-11f0-834b-b110cc6c98f2,72.39882,,,5.84585,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:37:25.32,2025-04-27T13:37:25.3263872-04:00,2025-04-27T17:37:25.3263872Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,8ba7604c-a949-4d22-b57e-eba8e2eb9e68,55.35011,-108.59675,9.61966,6.39861,0.53937,-16.78904,2.38177,-4.17678,-1.39738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-04-27,13:37:37.86,2,2,"Hillman, Juan",663535,Left,LI,"Lucky, Nick",681879,Left,LAN,Undefined,1,Top,1,0,1,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.4042,-0.947112,2.035896,2272.166999,287.451508,3:30,6.26348,-2.50191,6.18208,-52.54404,-1.44083,10.16851,0.99307,0.26177,69.03895,-10.443829,3.840142,0.514512,,,,,,,,,,,,-4.41799,0.1328,2.30469,50,6.13581,-4.28177,-109.25106,-3.58074,-5.27113,21.5543,-32.0156,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,50833670-238e-11f0-834b-b110cc6c98f2,73.25863,,,6.36524,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:37:37.86,2025-04-27T13:37:37.8621440-04:00,2025-04-27T17:37:37.8621440Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,0bb8b53f-6ada-4b62-8b0a-513b9cf8b1d7,55.31555,-110.29479,10.77715,6.27166,-2.03045,-16.0078,2.50585,-4.02652,-2.63556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-27,13:37:53.68,2,3,"Hillman, Juan",663535,Left,LI,"Lucky, Nick",681879,Left,LAN,Undefined,1,Top,1,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.90721,-0.902474,4.322747,2017.845002,132.5292,10:30,6.32425,-2.12739,6.72123,-17.89816,17.87962,-17.93733,3.98965,0.41193,80.03262,-4.345759,1.125578,0.430505,,,,,,,,,,,,10.47146,9.74654,1.7763,50,6.23788,-8.98715,-129.86382,-2.56855,17.45727,33.22083,-15.92534,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,59e9fb40-238e-11f0-834b-b110cc6c98f2,87.554,,,9.8746,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:37:53.68,2025-04-27T13:37:53.6893440-04:00,2025-04-27T17:37:53.6893440Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,5309c59f-9501-45fc-b833-5d84d279eb8e,54.77131,-131.0787,16.61042,6.32116,-1.98617,-7.96267,2.11663,-9.62555,8.72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-04-27,13:38:09.40,2,4,"Hillman, Juan",663535,Left,LI,"Lucky, Nick",681879,Left,LAN,Undefined,1,Top,1,1,2,Undefined,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.38726,-0.430333,2.778754,2220.264127,272.630069,3:00,6.05893,-2.54825,6.28711,-45.72428,1.15736,8.2567,1.844,0.75119,71.83641,-8.735546,4.242954,0.492802,,,,,,,,,,,,-3.30933,1.16528,2.28867,50,5.98635,-5.84247,-113.60325,-2.41778,-4.29412,22.18729,-30.66201,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,634c2c30-238e-11f0-834b-b110cc6c98f2,76.48592,,,6.55085,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:38:09.40,2025-04-27T13:38:09.4010000-04:00,2025-04-27T17:38:09.4010000Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,f503ea7e-517a-4646-a2e0-ed5527d8312e,55.21102,-114.61647,11.09365,6.06478,-1.01754,-15.33101,2.551,-5.64638,-2.14706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.39385,,1.504922,,0.06275,1.63262,-0.85208,-1.67609,5.4089,0.23149,,,,-1.52527,89.82324,-7.28555,5.43329,18.96306,-12.07825,0.08338,-42.57044,6.02879,High,High,High,,,High,High,Low
7,2025-04-27,13:38:35.49,3,1,"Hillman, Juan",663535,Left,LI,"Isola, Alex",684576,Right,LAN,Undefined,1,Top,2,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.19202,-0.56672,3.209496,1487.450583,80.944036,8:45,6.11924,-2.32233,7.36423,-45.15065,-0.78051,-12.49245,1.83434,-0.4068,72.90956,-8.888484,0.946225,0.479421,,,,,,,,,,,,7.31693,0.10272,2.09569,50,6.05714,-5.9547,-113.71161,-2.43763,9.69913,18.42759,-32.03789,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,72d9cd10-238e-11f0-834b-b110cc6c98f2,78.62079,,,5.28246,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:38:35.49,2025-04-27T13:38:35.4988544-04:00,2025-04-27T17:38:35.4988544Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,aab432e1-3cc5-4832-8c84-76341ce2e737,54.13766,-114.38018,9.21379,6.12449,-1.27528,-16.01894,2.31812,-6.30659,4.84956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-27,13:38:50.39,3,2,"Hillman, Juan",663535,Left,LI,"Isola, Alex",684576,Right,LAN,Undefined,1,Top,2,0,1,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.69928,-2.702644,2.770066,1827.591052,118.881358,10:00,6.18212,-2.23503,6.82046,-25.40108,9.31402,-14.983,1.54786,-0.90622,82.69759,-7.396564,0.084341,0.424063,,,,,,,,,,,,8.40473,5.78839,2.01737,50,5.94555,-5.66604,-130.14015,-7.02173,14.49789,25.82415,-22.18926,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,7bb84f10-238e-11f0-834b-b110cc6c98f2,88.88403,,,7.00169,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:38:50.39,2025-04-27T13:38:50.3996416-04:00,2025-04-27T17:38:50.3996416Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,76825c98-b444-4bbf-8311-fcce9acf757f,54.67944,-131.06542,12.91208,6.1829,-6.22669,-11.09463,2.22969,-6.1855,7.24894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-27,13:39:06.97,3,3,"Hillman, Juan",663535,Left,LI,"Isola, Alex",684576,Right,LAN,Undefined,1,Top,2,0,2,Undefined,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.56206,-1.186328,2.962924,2283.358684,333.866065,5:15,6.32286,-2.26412,6.33335,-51.24038,-3.71276,2.53874,0.93814,0.72981,71.7716,-10.429233,3.414316,0.496186,,,,,,,,,,,,-0.45146,-1.16547,1.99445,50,6.17832,-5.91919,-112.49047,-4.06814,-0.57779,20.63373,-33.66566,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,85a078e0-238e-11f0-834b-b110cc6c98f2,75.96434,,,5.79046,,,,,,,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:39:06.97,2025-04-27T13:39:06.9799936-04:00,2025-04-27T17:39:06.9799936Z,,v3,1896,1889,,"Flores, Ronaldo",683612,Right,LI,f96bb0a5-b251-488c-83a7-fe6b92013c0b,55.16749,-113.43436,10.31686,6.32919,-2.5281,-16.83283,2.26462,-5.89276,-0.2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-27,13:41:24.79,1,1,"Garbrick, Alex",687885,Right,LAN,"Roller, Chris",676896,Right,LI,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.79646,-2.16087,-2.332208,2104.37863,219.22172,1:15,6.02081,1.64644,6.40413,-21.84273,13.23359,9.95233,2.17323,0.28935,82.80041,-6.197144,-0.562811,0.426264,98.97758,-28.190375,-59.885263,,,,,5.99914,5.99914,-41.455063,0.03313,-5.64583,7.53536,-1.44603,50,5.81299,4.87171,-130.31716,-5.69558,-9.78811,25.29396,-19.11007,LI,LAN,CenterIslip,Independent,ATL,20250427-CenterIslip-1,d7b6e060-238e-11f0-834b-b110cc6c98f2,88.42515,2.27565,,6.99605,,,,2.36596,2.27565,-0.29893,8aaeb7a3-b74b-4db6-b34a-666f3c098771,2025-04-27,17:41:24.79,2025-04-27T13:41:24.7900160-04:00,2025-04-27T17:41:24.7900160Z,GroundBall,v3,1896,1889,,"Semo, Andrew",813663,Right,LAN,9f531793-c5ae-4016-8a98-15f01c1d4632,55.0959,-131.30252,12.64698,6.02036,-4.95112,-9.55503,-1.64324,5.25302,-4.89406,,2.3654,64.29923,,,,,,,,2.27624,-68.68797,,,,,,,,-0.29798,-110.85627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
