row_number,inning,half,pitcher,batter,ball_count,strike_count,pitch,result,outs,runner_1B,runner_2B,runner_3B,score,away_score,home_score,pitcher_pitch_count,gameid,game_date,pitcher_throw,batter_hit,batter_height,batter_position,Extension (ft),Pitch Time,Release Speed (mph),Spin Rate (rpm),Tilt,Induced Virtual Break (in),Horizontal Break (in),Vertical Approach Angle,Horizontal Approach Angle,Location Side (ft),Location Height (ft),Release Height (ft),Release Side (ft),Pitch Type,PitchType_Color,Handedness,Hit Type,Exit Velocity (mph),Launch Angle (°),Batter Name,Hit Time,Direction (°),Bearing (°),Distance (ft)
186,6,Bottom,Scott Engler,Alerick Soularie,0,1,Foul,,1,TRUE,TRUE,TRUE,Feb-00,2,0,18,624478,,R,R,Jun-00,OF,5.1,5/1/2025 0:19,85.77,2786,9:15,2.16,-5.46,-7.81,-3.07,-0.16,2.38,6.45,2.28,Slider,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
187,6,Bottom,Scott Engler,Alerick Soularie,0,2,Foul,,1,TRUE,TRUE,TRUE,Feb-00,2,0,19,624478,,R,R,Jun-00,OF,5.24,5/1/2025 0:20,90.97,1115,2:45,2.74,10.22,-7.72,-1.5,0.1,1.91,6.41,2.36,Splitter,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
188,6,Bottom,Scott Engler,Alerick Soularie,0,2,,fly out,1,TRUE,TRUE,TRUE,Feb-00,2,0,20,624478,,R,R,Jun-00,OF,5.16,5/1/2025 0:20,91.35,1165,2:45,2.17,8.99,-7.58,-1.95,-0.25,2.12,6.38,2.34,Splitter,"hsla(0, 0%, 58%, 1)",R,FlyBall,80.37,43.14,Alerick Soularie,4/30/2025 20:20,?4.05,2.01,237.82
208,7,Bottom,Scott Engler,Jairus Richards,0,0,Swinging Strike,,0,FALSE,FALSE,FALSE,Feb-00,2,0,22,624478,,R,L,Jun-00,OF,5.56,5/1/2025 0:38,92.39,2648,12:15,17.95,2.84,-4.44,-1.62,-0.13,3.84,6.54,1.62,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
209,7,Bottom,Scott Engler,Jairus Richards,0,1,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,23,624478,,R,L,Jun-00,OF,5.55,5/1/2025 0:39,93.12,2628,12:15,18.67,3.34,-5.83,0.15,1.64,2.3,6.41,1.78,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
210,7,Bottom,Scott Engler,Jairus Richards,1,1,Foul,,0,FALSE,FALSE,FALSE,Feb-00,2,0,24,624478,,R,L,Jun-00,OF,5.89,5/1/2025 0:39,92.46,2678,12:15,19.99,3.07,-5.16,-1.26,0.37,2.84,6.4,1.8,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
211,7,Bottom,Scott Engler,Jairus Richards,1,2,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,25,624478,,R,L,Jun-00,OF,5.03,5/1/2025 0:39,90.08,1071,2:00,6.08,9.8,-6,0.5,1.47,3.45,6.49,1.82,Splitter,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
212,7,Bottom,Scott Engler,Jairus Richards,2,2,,3UN,0,FALSE,FALSE,FALSE,Feb-00,2,0,26,624478,,R,L,Jun-00,OF,5.25,5/1/2025 0:40,90.48,1159,2:15,5.62,11.73,-7.05,-0.27,0.63,2.24,6.24,1.87,Splitter,"hsla(0, 0%, 58%, 1)",L,GroundBall,72.37,?24.18,Jairus Richards,4/30/2025 20:40,39.96,22.75,7.12
213,7,Bottom,Scott Engler,Justin Connell,0,0,Ball,,1,FALSE,FALSE,FALSE,Feb-00,2,0,27,624478,,R,R,2-Jun,OF,5.47,5/1/2025 0:40,94.8,2553,12:45,23.07,8.43,-4.38,-2.6,-0.81,3.24,6.4,2.32,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
214,7,Bottom,Scott Engler,Justin Connell,1,0,Called Strike,,1,FALSE,FALSE,FALSE,Feb-00,2,0,28,624478,,R,R,2-Jun,OF,5.48,5/1/2025 0:41,94.61,2408,1:00,22.3,11.1,-5.68,-2.1,-0.51,2.09,6.41,2.38,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
215,7,Bottom,Scott Engler,Justin Connell,1,1,Called Strike,,1,FALSE,FALSE,FALSE,Feb-00,2,0,29,624478,,R,R,2-Jun,OF,5.25,5/1/2025 0:41,85.59,2806,8:15,-1.81,-9.21,-8.12,-3.85,-0.47,2.35,6.34,2.38,Slider,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
216,7,Bottom,Scott Engler,Justin Connell,1,2,,fly out to center field,1,FALSE,FALSE,FALSE,Feb-00,2,0,30,624478,,R,R,2-Jun,OF,5.08,5/1/2025 0:42,85.65,2893,8:30,-0.86,-6.67,-8.67,-3.13,-0.3,1.73,6.38,2.1,Slider,"hsla(0, 0%, 58%, 1)",R,FlyBall,82.52,38.9,Justin Connell,4/30/2025 20:42,?4.13,0.54,266.35
217,7,Bottom,Scott Engler,Michael Berglund,0,0,Foul,,2,FALSE,FALSE,FALSE,Feb-00,2,0,31,624478,,R,L,1-Jun,C,5.71,5/1/2025 0:42,93.2,2655,12:15,18.98,1.87,-5.8,-1.38,0.47,2.36,6.45,1.91,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
218,7,Bottom,Scott Engler,Michael Berglund,0,1,Swinging Strike,,2,FALSE,FALSE,FALSE,Feb-00,2,0,32,624478,,R,L,1-Jun,C,5.68,5/1/2025 0:43,93.6,2631,12:30,19.89,5.09,-4.84,-1.11,0.36,3.08,6.39,1.82,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
219,7,Bottom,Scott Engler,Michael Berglund,0,2,Ball,,2,FALSE,FALSE,FALSE,Feb-00,2,0,33,624478,,R,L,1-Jun,C,5.34,5/1/2025 0:43,95.68,2538,12:45,24.09,11.1,-6.63,-0.09,0.62,1.13,6.56,1.63,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
220,7,Bottom,Scott Engler,Michael Berglund,1,2,Ball,,2,FALSE,FALSE,FALSE,Feb-00,2,0,34,624478,,R,L,1-Jun,C,5.23,5/1/2025 0:44,91.86,1214,2:15,7.78,13.92,-7.82,-1.17,-0.36,1.31,6.35,1.91,ChangeUp,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
221,7,Bottom,Scott Engler,Michael Berglund,2,2,Swinging Strike,strike out,2,FALSE,FALSE,FALSE,Feb-00,2,0,35,624478,,R,L,1-Jun,C,5.71,5/1/2025 0:44,93.58,2712,12:15,19.84,2.87,-6.43,-1.85,-0.03,1.6,6.4,1.94,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
246,8,Bottom,Ryley Gilliam,Jeffrey Wehler,0,0,Swinging Strike,,0,FALSE,FALSE,FALSE,Feb-00,2,0,1,624478,,L,R,Jun-00,IF,4.56,5/1/2025 1:02,82.4,2788,6:45,-14.68,-6.39,-8.43,-2.01,0.21,3.2,6.11,1.59,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
247,8,Bottom,Ryley Gilliam,Jeffrey Wehler,0,1,Called Strike,,0,FALSE,FALSE,FALSE,Feb-00,2,0,2,624478,,L,R,Jun-00,IF,4.5,5/1/2025 1:02,82.84,2738,6:30,-15,-4.98,-8.89,-1.9,0.06,2.65,6.02,1.45,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
248,8,Bottom,Ryley Gilliam,Jeffrey Wehler,0,2,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,3,624478,,L,R,Jun-00,IF,5.11,5/1/2025 1:02,94.65,2523,12:45,17.85,6.19,-5.29,-2.33,-0.93,2.08,5.66,1.78,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
249,8,Bottom,Ryley Gilliam,Jeffrey Wehler,1,2,Foul,,0,FALSE,FALSE,FALSE,Feb-00,2,0,4,624478,,L,R,Jun-00,IF,4.68,5/1/2025 1:03,83.07,2807,6:45,-15.46,-6.89,-9.93,-2.94,-0.7,1.57,5.92,1.51,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
250,8,Bottom,Ryley Gilliam,Jeffrey Wehler,1,2,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,5,624478,,L,R,Jun-00,IF,5.11,5/1/2025 1:03,94.9,2500,1:00,16.34,7.63,-3.98,-1.86,-0.82,3.68,5.94,1.56,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
251,8,Bottom,Ryley Gilliam,Jeffrey Wehler,2,2,Foul,,0,FALSE,FALSE,FALSE,Feb-00,2,0,6,624478,,L,R,Jun-00,IF,4.65,5/1/2025 1:03,83.4,2788,6:45,-14.33,-6.99,-9.44,-2.22,-0.13,1.95,6,1.4,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
252,8,Bottom,Ryley Gilliam,Jeffrey Wehler,2,2,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,7,624478,,L,R,Jun-00,IF,4.7,5/1/2025 1:04,83.55,2754,6:30,-17.69,-5.81,-11.22,-2.94,-0.89,0.45,5.92,1.41,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
253,8,Bottom,Ryley Gilliam,Jeffrey Wehler,3,2,,Walk,0,FALSE,FALSE,FALSE,Feb-00,2,0,8,624478,,L,R,Jun-00,IF,5.01,5/1/2025 1:04,94.06,2619,12:45,17.86,6.22,-3.2,-1.58,-0.46,4.26,5.88,1.55,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
254,8,Bottom,Ryley Gilliam,Ryan Higgins,0,0,Called Strike,,0,TRUE,FALSE,FALSE,Feb-00,2,0,9,624478,,L,R,1-Jun,3B,4.46,5/1/2025 1:05,81.7,2660,6:45,-18.65,-8.61,-8.29,-2.56,0.04,3.53,5.92,1.76,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
255,8,Bottom,Ryley Gilliam,Ryan Higgins,0,1,Ball,,0,TRUE,FALSE,FALSE,Feb-00,2,0,10,624478,,L,R,1-Jun,3B,4.59,5/1/2025 1:05,82.85,2802,6:45,-15.73,-7.77,-10.38,-3.22,-0.73,1.16,5.95,1.68,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
256,8,Bottom,Ryley Gilliam,Ryan Higgins,1,1,Ball,,0,TRUE,FALSE,FALSE,Feb-00,2,0,11,624478,,L,R,1-Jun,3B,5.23,5/1/2025 1:06,94.21,2636,12:45,20.34,7.95,-4.58,-3.52,-2.08,2.85,5.96,1.89,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
257,8,Bottom,Ryley Gilliam,Ryan Higgins,2,1,Ball,,0,TRUE,FALSE,FALSE,Feb-00,2,0,12,624478,,L,R,1-Jun,3B,5.12,5/1/2025 1:06,94.24,2594,1:00,18.15,9.29,-3.19,-1.38,-0.02,4.19,5.82,2.05,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
258,8,Bottom,Ryley Gilliam,Ryan Higgins,3,1,Called Strike,,0,TRUE,FALSE,FALSE,Feb-00,2,0,13,624478,,L,R,1-Jun,3B,4.58,5/1/2025 1:06,82.31,2835,6:45,-16.1,-8.66,-9.57,-2.56,0.18,2.09,5.99,1.89,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
259,8,Bottom,Ryley Gilliam,Ryan Higgins,3,2,,Walk,0,TRUE,FALSE,FALSE,Feb-00,2,0,14,624478,,L,R,1-Jun,3B,4.63,5/1/2025 1:07,82.82,2795,6:30,-20.14,-6.63,-10.28,-2.15,0.34,1.59,5.89,1.83,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
260,8,Bottom,Ryley Gilliam,Tomo Otosaka,0,0,Ball,,0,TRUE,TRUE,FALSE,Feb-00,2,0,15,624478,,L,L,11-May,OF,5.41,5/1/2025 1:08,94.49,2574,1:15,18.33,12.05,-5.72,-1.57,-0.5,1.74,5.8,1.97,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
261,8,Bottom,Ryley Gilliam,Tomo Otosaka,1,0,Swinging Strike,,0,TRUE,TRUE,FALSE,Feb-00,2,0,16,624478,,L,L,11-May,OF,4.42,5/1/2025 1:09,81.94,2648,6:45,-15.58,-7.48,-9.66,-1.25,1.28,1.98,5.96,1.85,Curveball,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
262,8,Bottom,Ryley Gilliam,Tomo Otosaka,1,1,Foul,,0,TRUE,TRUE,FALSE,Feb-00,2,0,17,624478,,L,L,11-May,OF,5.1,5/1/2025 1:09,93.78,2453,12:45,18.1,7.57,-5.25,-1.66,-0.18,2.39,5.93,2.01,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
263,8,Bottom,Ryley Gilliam,Tomo Otosaka,1,2,Foul,,0,TRUE,TRUE,FALSE,Feb-00,2,0,18,624478,,L,L,11-May,OF,4.99,5/1/2025 1:10,92.41,2506,12:30,17.8,5.33,-3.92,-2.47,-0.82,3.87,6.02,1.96,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
264,8,Bottom,Ryley Gilliam,Tomo Otosaka,1,2,Ball,,0,TRUE,TRUE,FALSE,Feb-00,2,0,19,624478,,L,L,11-May,OF,4.55,5/1/2025 1:11,81.86,2619,6:30,-18.65,-5.4,-11.64,-2.01,0.35,0.4,6.06,1.81,Curveball,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
265,8,Bottom,Ryley Gilliam,Tomo Otosaka,2,2,Ball,,0,FALSE,TRUE,TRUE,Feb-00,2,0,20,624478,,L,L,11-May,OF,4.61,5/1/2025 1:12,82.45,2773,6:45,-17.01,-6.51,-11.09,-2.47,0.07,0.62,5.94,1.87,Curveball,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
266,8,Bottom,Ryley Gilliam,Tomo Otosaka,3,2,,Walk,0,FALSE,TRUE,TRUE,Feb-00,2,0,21,624478,,L,L,11-May,OF,5.11,5/1/2025 1:12,94.19,2528,12:45,16.45,7.53,-2.6,-0.84,0.48,4.93,5.86,1.9,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
267,8,Bottom,Ryley Gilliam,Jalen Miller,0,0,Ball,,0,TRUE,TRUE,TRUE,Feb-00,2,0,22,624478,,L,R,Jun-00,2B,4.55,5/1/2025 1:13,82.14,2752,7:00,-16.83,-9.9,-8.66,-1.03,1.59,3.04,6.03,1.75,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
268,8,Bottom,Ryley Gilliam,Jalen Miller,1,0,Called Strike,,0,TRUE,TRUE,TRUE,Feb-00,2,0,23,624478,,L,R,Jun-00,2B,5.14,5/1/2025 1:13,93.88,2613,12:45,17.6,6.93,-5.13,-2.1,-0.67,2.42,5.83,1.89,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
269,8,Bottom,Ryley Gilliam,Jalen Miller,1,1,Ball,,0,TRUE,TRUE,TRUE,Feb-00,2,0,24,624478,,L,R,Jun-00,2B,4.51,5/1/2025 1:13,82.94,2659,6:45,-18.46,-9.15,-8.81,-0.89,1.58,2.86,5.93,1.67,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
270,8,Bottom,Ryley Gilliam,Jalen Miller,2,1,Foul,,0,TRUE,TRUE,TRUE,Feb-00,2,0,25,624478,,L,R,Jun-00,2B,5.08,5/1/2025 1:14,93.06,2515,12:45,14.64,5.59,-4.83,-1.49,-0.1,2.98,5.8,1.78,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
271,8,Bottom,Ryley Gilliam,Jalen Miller,2,2,Foul,,0,TRUE,TRUE,TRUE,Feb-00,2,0,26,624478,,L,R,Jun-00,2B,5.21,5/1/2025 1:14,94.63,2542,12:45,16.94,7.56,-5.56,-1.58,-0.26,1.96,5.75,1.86,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
272,8,Bottom,Ryley Gilliam,Jalen Miller,2,2,Swinging Strike,strike out,0,TRUE,TRUE,TRUE,Feb-00,2,0,27,624478,,L,R,Jun-00,2B,4.71,5/1/2025 1:15,83.18,2667,7:00,-14.22,-8.35,-9.85,-2.79,-0.19,1.62,6,1.77,Curveball,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
273,8,Bottom,Phillip Diehl,Frankie Tostado,0,0,,fielders choice,1,TRUE,TRUE,TRUE,Feb-00,2,0,28,624478,,L,L,2-Jun,1B,4.66,5/1/2025 1:18,84.23,2460,7:00,0.27,-0.51,-7.53,3.23,0.82,2.11,5.7,-2.3,Slider,"hsla(0, 0%, 58%, 1)",L,GroundBall,75.43,?65.62,Frankie Tostado,4/30/2025 21:18,37.5,?4.57,2.67
274,8,Bottom,Phillip Diehl,Alerick Soularie,0,0,Swinging Strike,,1,TRUE,TRUE,TRUE,Feb-00,2,0,29,624478,,L,R,Jun-00,OF,4.86,5/1/2025 1:19,91.97,2381,10:30,19.73,-16.96,-4.5,-0.5,-1.03,2.95,5.71,-1.97,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
275,8,Bottom,Phillip Diehl,Alerick Soularie,0,1,Ball,,1,TRUE,TRUE,TRUE,Feb-00,2,0,30,624478,,L,R,Jun-00,OF,4.85,5/1/2025 1:19,84.5,2605,9:45,1.82,-0.77,-8.81,2.14,-0.21,0.74,5.63,-2.3,Slider,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
276,8,Bottom,Phillip Diehl,Alerick Soularie,1,1,,fly out,1,TRUE,TRUE,TRUE,Feb-00,2,0,31,624478,,L,R,Jun-00,OF,4.8,5/1/2025 1:19,92.02,2423,10:30,19.46,-15.9,-4.93,0.77,0.1,2.54,5.7,-1.95,Four-Seam,"hsla(0, 0%, 58%, 1)",R,GroundBall,99.8,?15.09,Alerick Soularie,4/30/2025 21:19,?6.83,?5.72,12.85
286,9,Bottom,Phillip Diehl,Jairus Richards,0,0,Foul,,0,FALSE,FALSE,FALSE,Feb-00,2,0,33,624478,,L,L,Jun-00,OF,4.87,5/1/2025 1:27,91.17,2347,10:30,18.32,-18.16,-4.74,-0.38,-0.95,2.83,5.73,-2.1,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
287,9,Bottom,Phillip Diehl,Jairus Richards,0,1,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,34,624478,,L,L,Jun-00,OF,4.79,5/1/2025 1:28,83.68,2553,6:45,0.61,-0.34,-8.36,2.9,0.85,1.32,5.62,-1.92,Slider,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
288,9,Bottom,Phillip Diehl,Jairus Richards,1,1,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,35,624478,,L,L,Jun-00,OF,4.67,5/1/2025 1:28,83.03,2535,7:45,1.1,-0.41,-8.25,2.68,0.51,1.4,5.58,-2.07,Slider,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
289,9,Bottom,Phillip Diehl,Jairus Richards,2,1,Swinging Strike,,0,FALSE,FALSE,FALSE,Feb-00,2,0,36,624478,,L,L,Jun-00,OF,4.68,5/1/2025 1:28,91.62,2392,10:45,20.18,-15.25,-4.45,1.14,0.23,2.92,5.67,-2.12,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
290,9,Bottom,Phillip Diehl,Jairus Richards,2,2,Ball,,0,FALSE,FALSE,FALSE,Feb-00,2,0,37,624478,,L,L,Jun-00,OF,4.91,5/1/2025 1:29,92.11,2391,10:45,21.09,-16.27,-5.83,1.36,0.82,1.52,5.7,-1.82,Four-Seam,"hsla(0, 0%, 58%, 1)",L,,,,,,,,
291,9,Bottom,Phillip Diehl,Jairus Richards,3,2,,fly out to the third baseman in foul territory,0,FALSE,FALSE,FALSE,Feb-00,2,0,38,624478,,L,L,Jun-00,OF,4.67,5/1/2025 1:29,92.34,2439,10:45,21.56,-15.67,-5.55,1.26,0.54,1.7,5.67,-1.95,Four-Seam,"hsla(0, 0%, 58%, 1)",L,Popup,71.96,65.49,Jairus Richards,4/30/2025 21:29,?31.14,?49.73,125.93
292,9,Bottom,Phillip Diehl,Justin Connell,0,0,Ball,,1,FALSE,FALSE,FALSE,Feb-00,2,0,39,624478,,L,R,2-Jun,OF,,,,,,,,,,,,,,,,,,,,,,,,
293,9,Bottom,Phillip Diehl,Justin Connell,1,0,Ball,,1,FALSE,FALSE,FALSE,Feb-00,2,0,40,624478,,L,R,2-Jun,OF,,,,,,,,,,,,,,,,,,,,,,,,
294,9,Bottom,Phillip Diehl,Justin Connell,2,0,Ball,,1,FALSE,FALSE,FALSE,Feb-00,2,0,41,624478,,L,R,2-Jun,OF,,,,,,,,,,,,,,,,,,,,,,,,
295,9,Bottom,Phillip Diehl,Justin Connell,3,0,Called Strike,,1,FALSE,FALSE,FALSE,Feb-00,2,0,42,624478,,L,R,2-Jun,OF,4.79,5/1/2025 1:30,92.08,2467,10:15,15.25,-19.26,-6.51,0.48,0.19,1.33,5.61,-1.87,Four-Seam,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
296,9,Bottom,Phillip Diehl,Justin Connell,3,1,Called Strike,,1,FALSE,FALSE,FALSE,Feb-00,2,0,43,624478,,L,R,2-Jun,OF,4.87,5/1/2025 1:31,91.87,2408,10:15,15.3,-18.85,-5.69,0.46,-0.03,2.07,5.57,-2.03,Sinker,"hsla(0, 0%, 58%, 1)",R,,,,,,,,
297,9,Bottom,Phillip Diehl,Justin Connell,3,2,,home run,1,FALSE,FALSE,FALSE,1-Feb,2,1,44,624478,,L,R,2-Jun,OF,4.79,5/1/2025 1:32,91.98,2408,10:00,13.71,-18.7,-5.58,-0.08,-0.47,2.38,5.63,-1.95,Sinker,"hsla(0, 0%, 58%, 1)",R,LineDrive,106.97,24.12,Justin Connell,4/30/2025 21:32,?15.60,?19.17,385.78
